id,duration,blue_gold,red_gold,gold_diff,blue_xp,red_xp,xp_diff,blue_ward_placed,red_ward_placed,ward_placed_diff,blue_ward_destroyed,red_ward_destroyed,ward_destroyed_diff,first_blood,blue_kills,red_kills,kill_diff,first_turret,blue_turrets,red_turrets,turret_diff,first_inhibitor,blue_inhibitors,red_inhibitors,inhibitor_diff,first_herald,blue_heralds,red_heralds,herald_diff,first_baron,blue_barons,red_barons,baron_diff,blue_air,red_air,air_diff,blue_hextech,red_hextech,hextech_diff,blue_fire,red_fire,fire_diff,blue_earth,red_earth,earth_diff,blue_water,red_water,water_diff,air,hextech,fire,earth,water,blue_win
5894228558,1899948,49301,53151,-3850,61175,65157,-3982,48,79,-31,11,7,4,-1,34,31,3,-1,3,5,-2,-1,0,1,-1,0,0,0,0,-1,0,1,-1,0,0,0,1,0,1,0,1,-1,0,2,-2,0,0,0,0,0,0,0,0,0
5893975599,2127123,52920,53185,-265,65309,63665,1644,50,51,-1,4,12,-8,1,25,23,2,1,7,5,2,1,1,0,1,-1,0,2,-2,0,0,0,0,0,0,0,0,1,-1,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0
5893763285,2102437,59933,51987,7946,66407,62152,4255,41,48,-7,4,3,1,1,42,34,8,1,10,1,9,1,1,0,1,1,1,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,2,0,2,0,1,-1,0,0,0,0,0,1
5893538456,2401134,51888,55573,-3685,60424,66149,-5725,40,49,-9,3,8,-5,-1,22,39,-17,-1,4,4,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
5893519718,2184449,52908,57821,-4913,62806,71388,-8582,57,50,7,9,9,0,-1,35,43,-8,-1,2,4,-2,0,0,0,0,-1,0,1,-1,-1,0,1,-1,1,0,1,0,1,-1,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0
5893117824,2174565,52086,52144,-58,58740,64650,-5910,43,49,-6,1,4,-3,1,28,36,-8,1,6,6,0,1,1,1,0,-1,0,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,2,-2,0,0,0,0,-1,0
5892942902,2283073,50429,59079,-8650,65671,70763,-5092,34,58,-24,5,3,2,-1,28,38,-10,-1,1,9,-8,-1,0,2,-2,1,1,0,1,-1,0,1,-1,0,0,0,1,1,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0
5892581566,2448836,57678,56946,732,67191,65964,1227,52,56,-4,4,13,-9,1,36,28,8,-1,8,6,2,1,2,0,2,-1,0,1,-1,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
5892515464,1888050,48525,60442,-11917,59193,68733,-9540,45,94,-49,2,1,1,-1,27,50,-23,-1,0,8,-8,-1,0,1,-1,-1,0,2,-2,-1,0,1,-1,0,1,-1,0,2,-2,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0
5890903677,2151656,53037,51772,1265,64759,65722,-963,59,49,10,6,10,-4,1,31,29,2,-1,5,4,1,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
5897594453,2448202,54363,54842,-479,63922,63432,490,45,50,-5,3,9,-6,-1,35,28,7,-1,4,3,1,0,0,0,0,1,2,0,2,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1
5893931022,2197133,53103,56099,-2996,65166,60603,4563,59,60,-1,9,11,-2,-1,33,36,-3,1,1,7,-6,-1,0,1,-1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5893883574,2385780,51089,50164,925,66144,59510,6634,47,98,-51,20,6,14,-1,35,24,11,-1,1,3,-2,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,1,-1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1
5893805787,2615528,51735,49774,1961,65996,62220,3776,47,62,-15,16,4,12,-1,22,20,2,-1,4,4,0,0,0,0,0,-1,0,2,-2,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0
5892989136,2301322,55797,61325,-5528,62780,71551,-8771,46,112,-66,6,11,-5,1,29,36,-7,1,4,6,-2,1,1,1,0,-1,0,1,-1,-1,0,1,-1,0,0,0,0,1,-1,0,2,-2,0,1,-1,0,0,0,0,0,-1,0,0,0
5892972388,2485332,56553,56139,414,65007,71506,-6499,35,78,-43,19,9,10,1,26,27,-1,-1,5,7,-2,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0,1,1,0,0,1,-1,0,0,0,0,0,0
5893254160,1823923,56359,54927,1432,65511,67941,-2430,81,51,30,6,12,-6,1,36,28,8,1,5,7,-2,-1,0,1,-1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0
5890573401,2131138,57717,50061,7656,65089,58418,6671,42,38,4,8,5,3,-1,29,23,6,1,8,1,7,1,2,0,2,-1,1,1,0,1,1,0,1,2,1,1,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1
5894669903,2069382,56157,49146,7011,61606,61049,557,50,39,11,4,5,-1,1,29,20,9,1,9,1,8,1,1,0,1,-1,1,1,0,-1,0,1,-1,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,1,1
5900849786,2235826,54958,54265,693,64184,61633,2551,49,41,8,12,17,-5,-1,37,39,-2,-1,4,3,1,0,0,0,0,-1,0,1,-1,0,0,0,0,1,0,1,0,0,0,1,2,-1,0,1,-1,0,0,0,0,0,0,0,0,1
5900863377,2042130,50363,64777,-14414,61644,69035,-7391,50,63,-13,8,7,1,-1,28,45,-17,-1,0,8,-8,0,0,0,0,-1,0,2,-2,0,0,0,0,1,1,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
5894295044,2857366,50591,57724,-7133,58120,62287,-4167,36,42,-6,14,3,11,-1,21,35,-14,-1,2,8,-6,-1,0,2,-2,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5893356550,2353376,57415,60971,-3556,66571,71109,-4538,61,44,17,5,14,-9,1,41,38,3,1,4,4,0,0,0,0,0,0,0,0,0,-1,0,1,-1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5893299916,2115114,58726,61532,-2806,69367,75147,-5780,67,52,15,13,12,1,1,34,42,-8,1,5,8,-3,-1,0,1,-1,1,2,0,2,0,0,0,0,0,1,-1,0,1,-1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5902548549,1894606,50793,60001,-9208,62447,74991,-12544,39,52,-13,15,4,11,-1,21,37,-16,1,2,9,-7,-1,0,2,-2,-1,0,1,-1,-1,0,1,-1,0,0,0,0,1,-1,1,0,1,0,2,-2,0,0,0,0,0,0,0,0,0
5902591958,1841088,48735,59692,-10957,59164,70820,-11656,57,52,5,5,7,-2,1,22,38,-16,-1,0,8,-8,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,0,1,-1,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
5902179297,2225434,53149,57187,-4038,63366,68688,-5322,48,58,-10,12,8,4,1,29,33,-4,-1,4,3,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
5901351814,1902538,58134,56822,1312,69174,62046,7128,56,51,5,13,14,-1,1,30,27,3,-1,4,7,-3,-1,0,1,-1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1
5901236738,1810953,66462,47055,19407,77154,60945,16209,43,55,-12,14,7,7,1,41,13,28,1,11,1,10,1,3,0,3,-1,0,1,-1,0,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,2,0,2,0,0,0,0,0,1
5899588311,1899239,56485,53842,2643,66467,64196,2271,54,49,5,8,11,-3,1,24,25,-1,1,4,4,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,2,-1,0,1,-1,0,0,0,0,0,0
5899591822,2095067,53084,50470,2614,60152,61243,-1091,68,61,7,19,18,1,1,28,18,10,1,6,1,5,1,1,0,1,1,1,0,1,-1,0,1,-1,0,1,-1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1
5899505389,1929329,56394,54268,2126,63185,62331,854,59,46,13,9,17,-8,-1,33,35,-2,1,11,3,8,1,3,0,3,1,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1,2,0,2,0,0,0,0,0,1
5899399815,1987674,57921,51311,6610,73793,63544,10249,129,52,77,15,27,-12,-1,29,20,9,1,6,5,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,2,1,1,0,1,-1,0,0,0,0,0,0,0,0,1
5899153161,2122748,61194,48592,12602,66799,56249,10550,58,62,-4,19,14,5,1,47,25,22,-1,6,1,5,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,0,3,1,0,1,0,0,0,1,0,1
5897812247,2264740,46983,55310,-8327,61809,67877,-6068,59,61,-2,16,12,4,-1,18,25,-7,-1,1,6,-5,0,0,0,0,-1,0,1,-1,0,0,0,0,1,0,1,0,2,-2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5897745040,2346318,52572,54649,-2077,65588,66884,-1296,65,68,-3,14,11,3,-1,16,25,-9,-1,4,5,-1,0,0,0,0,-1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2,-2,0,1,-1,0,0,0,0,0,0
5897657752,1996452,46018,56153,-10135,58953,65398,-6445,53,60,-7,15,20,-5,-1,18,21,-3,-1,1,7,-6,-1,0,1,-1,1,1,0,1,-1,0,1,-1,0,0,0,0,0,0,1,0,1,0,2,-2,0,1,-1,0,0,0,0,0,0
5899945348,2232451,53278,63026,-9748,59332,74477,-15145,51,61,-10,14,19,-5,1,29,44,-15,1,5,10,-5,-1,1,1,0,-1,0,1,-1,-1,0,1,-1,1,1,0,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5902945315,2189920,50676,51796,-1120,58038,58918,-880,40,58,-18,15,6,9,1,25,30,-5,-1,3,5,-2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0
5902344749,2867980,46428,53066,-6638,56820,65543,-8723,57,56,1,16,12,4,1,11,19,-8,-1,5,4,1,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,2,-2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5897554189,2595729,50939,53725,-2786,58983,63124,-4141,63,49,14,16,16,0,-1,25,35,-10,-1,3,3,0,0,0,0,0,-1,0,2,-2,0,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5897030919,2302997,55768,52019,3749,69298,63045,6253,45,42,3,10,8,2,-1,28,26,2,1,6,5,1,-1,0,1,-1,1,1,0,1,1,1,0,1,1,0,1,0,2,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5896942659,1919457,47891,59224,-11333,57517,64661,-7144,58,64,-6,8,12,-4,-1,27,37,-10,-1,1,7,-6,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,-2,0,0,0,0,0,0,0,0,0
5896571737,2001560,57665,48172,9493,71054,56335,14719,49,49,0,9,7,2,-1,28,26,2,-1,8,4,4,0,0,0,0,-1,0,1,-1,1,1,0,1,0,1,-1,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,1
5895412920,2343889,53568,53274,294,63336,63404,-68,43,47,-4,11,12,-1,-1,34,33,1,-1,6,4,2,1,1,0,1,1,1,0,1,-1,0,1,-1,1,0,1,0,0,0,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,1
5894758317,2266585,49253,58216,-8963,54006,62180,-8174,57,56,1,7,13,-6,-1,30,37,-7,-1,2,5,-3,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0
5893090956,2492146,57394,55702,1692,67854,66735,1119,56,55,1,13,7,6,1,34,29,5,1,7,5,2,0,0,0,0,1,2,0,2,0,0,0,0,0,2,-2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5892945090,2049548,49156,56969,-7813,60875,64314,-3439,69,41,28,14,13,1,-1,30,39,-9,1,1,8,-7,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,3,-3,1,0,1,0,0,0,-1,0,0
5892898621,2686641,50672,53541,-2869,60214,62933,-2719,60,42,18,10,14,-4,-1,21,34,-13,-1,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,-1,0,0,0,0,0
5892781057,2095186,57438,59962,-2524,65202,64544,658,44,44,0,12,9,3,1,27,43,-16,-1,5,6,-1,-1,0,1,-1,-1,0,2,-2,1,1,0,1,0,2,-2,0,0,0,0,1,-1,0,1,-1,0,0,0,-1,0,0,0,0,1
5902936526,2083097,61504,60176,1328,66275,62765,3510,56,58,-2,7,7,0,1,36,35,1,1,7,6,1,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,0,0,1,0,1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,1
5897593248,1869265,55901,51752,4149,64240,62068,2172,110,52,58,12,30,-18,1,30,24,6,1,7,2,5,1,2,0,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,-1,0,0,0,0,0,1
5897025037,2015212,50779,49905,874,54890,52878,2012,55,106,-51,14,9,5,1,24,25,-1,1,7,3,4,1,1,0,1,1,1,1,0,0,0,0,0,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
5902938124,2170033,54941,59863,-4922,63285,68299,-5014,57,61,-4,18,16,2,-1,28,40,-12,1,4,5,-1,0,0,0,0,-1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
5898786676,1960099,51905,52537,-632,58175,62029,-3854,70,53,17,6,12,-6,1,25,30,-5,1,6,3,3,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,2,-1,0,0,0,0,0,0,0,0,0
5897639264,2013144,51535,61907,-10372,60280,71139,-10859,57,57,0,19,21,-2,-1,27,41,-14,1,3,5,-2,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,1,2,-1,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0
5897544789,2126637,63102,54879,8223,67907,64254,3653,98,31,67,7,13,-6,-1,44,30,14,1,8,4,4,1,1,0,1,-1,1,1,0,1,1,0,1,1,0,1,2,1,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,1
5896148809,1842198,62243,53919,8324,71449,60184,11265,72,60,12,19,20,-1,1,36,26,10,-1,7,3,4,0,0,0,0,-1,0,2,-2,1,1,0,1,0,0,0,0,0,0,0,1,-1,0,1,-1,3,0,3,0,0,0,0,0,1
5895542395,1830809,48067,57569,-9502,56755,68421,-11666,37,50,-13,1,8,-7,-1,17,28,-11,-1,4,8,-4,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,2,-2,0,1,-1,0,0,0,-1,0,0
5894503311,2160069,58459,57873,586,68534,68746,-212,46,98,-52,9,18,-9,1,36,29,7,-1,5,7,-2,0,0,0,0,1,1,0,1,-1,0,2,-2,0,0,0,0,0,0,1,0,1,1,2,-1,1,0,1,0,0,0,0,0,1
5893040573,2831450,49486,51313,-1827,63986,59123,4863,45,110,-65,20,11,9,-1,24,19,5,-1,5,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,2,0,0,0,0,0,0,1,0,0
5892904854,2222082,60065,53651,6414,75474,66895,8579,51,95,-44,16,12,4,1,38,30,8,1,6,3,3,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,0,0,1,0,0,1
5892812155,1913309,61440,67937,-6497,66975,73475,-6500,49,37,12,3,6,-3,1,40,43,-3,1,5,9,-4,-1,0,2,-2,1,1,1,0,-1,0,1,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
5892658252,2018330,42344,51406,-9062,57783,65562,-7779,101,50,51,14,19,-5,-1,7,31,-24,-1,1,7,-6,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-1,0,2,-2,0,0,0,0,0,0,0,0,0
5891897566,1913717,55544,57666,-2122,71130,69312,1818,48,58,-10,7,6,1,-1,33,29,4,-1,3,8,-5,-1,0,1,-1,1,2,0,2,-1,0,1,-1,1,0,1,2,1,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1
5891594304,2071013,55472,53686,1786,63882,63553,329,36,61,-25,21,7,14,1,37,35,2,1,4,5,-1,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,1,-1,3,0,3,0,0,0,1,0,1,0,0,1,0,0,1
5891487364,1907320,58813,51485,7328,66223,62157,4066,51,54,-3,15,25,-10,1,39,22,17,1,8,3,5,1,1,0,1,-1,0,1,-1,1,1,0,1,0,0,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,0,1
5891272340,2512316,52124,52908,-784,58238,62382,-4144,48,60,-12,19,19,0,1,26,28,-2,-1,3,4,-1,0,0,0,0,-1,0,2,-2,-1,0,1,-1,1,2,-1,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
5891140753,3273303,56405,51558,4847,66068,60466,5602,44,63,-19,14,20,-6,1,34,33,1,1,4,3,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
5890992347,1861720,46970,59158,-12188,57044,69831,-12787,71,56,15,13,34,-21,1,23,34,-11,1,2,7,-5,-1,0,2,-2,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,0,0,1,-1,0,1,-1,0,2,-2,0,0,0,0,-1,0
5890934112,1841087,54309,61950,-7641,63040,69527,-6487,63,59,4,13,17,-4,-1,24,47,-23,-1,3,7,-4,-1,0,2,-2,1,1,1,0,1,1,0,1,0,1,-1,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5893922066,2048737,58453,57383,1070,67960,63097,4863,40,39,1,4,2,2,-1,39,34,5,1,6,7,-1,-1,1,1,0,1,2,0,2,1,1,0,1,0,0,0,1,1,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,1
5892818731,1951044,55319,50554,4765,68363,70229,-1866,58,41,17,4,47,-43,-1,26,29,-3,1,10,4,6,1,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,1
5890368604,2217806,57469,56341,1128,67006,69246,-2240,37,46,-9,6,7,-1,1,36,32,4,1,6,4,2,1,1,0,1,1,1,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,2,-2,0,1,-1,0,0,0,0,0,-1,0,0,0
5896741969,2567938,50784,56341,-5557,60227,67538,-7311,58,42,16,5,11,-6,-1,23,26,-3,-1,5,5,0,0,0,0,0,-1,1,1,0,-1,0,1,-1,0,0,0,0,0,0,0,1,-1,1,1,0,1,0,1,0,0,0,0,0,0
5896634526,2313640,51745,47312,4433,65393,63570,1823,52,51,1,13,8,5,-1,19,18,1,1,6,4,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-1,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,1
5896429429,1995495,59658,48978,10680,67501,58008,9493,55,48,7,13,12,1,-1,36,20,16,-1,6,1,5,1,1,0,1,-1,0,1,-1,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1
5896471045,2180344,57420,52462,4958,70520,60987,9533,53,108,-55,9,6,3,-1,37,22,15,1,4,5,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
5893690753,2040267,60707,54376,6331,70320,69228,1092,40,38,2,5,5,0,1,35,34,1,1,11,3,8,1,3,0,3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1
5890981561,1902936,48114,62258,-14144,62201,71105,-8904,38,47,-9,3,1,2,-1,21,38,-17,-1,1,9,-8,-1,0,2,-2,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,0,1,0,1,0,2,-2,0,1,-1,0,0,0,0,0,0
5890622346,2288794,62802,60325,2477,72181,65647,6534,49,41,8,8,3,5,1,48,39,9,1,9,9,0,-1,1,3,-2,1,2,0,2,1,1,0,1,1,1,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
5890521391,2335649,55495,52360,3135,62397,59223,3174,58,35,23,5,32,-27,-1,30,30,0,1,5,5,0,0,0,0,0,-1,0,1,-1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
5901770525,2068162,55953,52891,3062,66795,63478,3317,35,35,0,4,0,4,1,38,32,6,1,6,5,1,1,1,1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
5899827635,2700325,54565,52467,2098,62330,63596,-1266,35,36,-1,4,4,0,-1,31,31,0,1,7,3,4,0,0,0,0,-1,0,2,-2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5899281563,2441244,51503,49679,1824,60898,61508,-610,57,59,-2,4,33,-29,1,28,30,-2,-1,5,3,2,1,1,0,1,-1,0,2,-2,0,0,0,0,0,1,-1,0,1,-1,0,0,0,1,2,-1,0,0,0,0,0,0,-1,0,1
5899227496,1842507,54244,42136,12108,62075,47790,14285,62,44,18,5,7,-2,-1,37,15,22,1,7,3,4,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,2,0,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1
5893720236,1861949,60554,54618,5936,71923,65702,6221,56,70,-14,12,8,4,-1,35,27,8,1,6,4,2,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,1
5900389580,2842403,47391,53445,-6054,59026,66509,-7483,115,57,58,19,26,-7,-1,17,24,-7,1,4,4,0,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,0,0,2,1,1,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0
5897693246,2469518,53117,56350,-3233,55966,64266,-8300,129,40,89,10,71,-61,1,28,42,-14,1,4,3,1,0,0,0,0,0,0,0,0,-1,0,1,-1,1,0,1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
5897577058,2168247,53880,56449,-2569,61287,64685,-3398,51,47,4,11,15,-4,-1,31,36,-5,1,3,5,-2,0,0,0,0,-1,0,2,-2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-1,0,2,-2,0,0,0,0,0,0
5896388269,2548335,58020,53861,4159,65512,64039,1473,59,51,8,13,10,3,1,41,28,13,1,7,4,3,1,2,0,2,-1,0,2,-2,1,1,0,1,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
5896377340,1835646,53967,60715,-6748,58197,71702,-13505,62,59,3,12,8,4,1,28,41,-13,1,5,5,0,-1,0,1,-1,1,1,0,1,-1,0,1,-1,0,0,0,1,1,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0
5896171239,1888588,51837,61606,-9769,65229,73013,-7784,66,48,18,11,62,-51,-1,24,44,-20,-1,2,8,-6,-1,0,2,-2,1,1,0,1,-1,0,1,-1,0,0,0,0,1,-1,0,2,-2,0,0,0,0,1,-1,0,0,-1,0,0,0
5894715426,2349005,47189,54844,-7655,57786,61650,-3864,45,39,6,4,9,-5,-1,18,32,-14,-1,3,4,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,-1,0,1,-1,0,2,-2,0,0,0,0,0,0,0,0,-1,0,0,0
5901367753,1836631,52069,50523,1546,64497,58234,6263,66,43,23,5,10,-5,-1,33,13,20,-1,3,5,-2,0,0,0,0,-1,0,2,-2,1,1,0,1,1,0,1,0,1,-1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1
5898663130,2301288,53440,52665,775,60151,60362,-211,54,63,-9,15,14,1,1,30,24,6,1,6,4,2,1,1,0,1,-1,0,1,-1,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1
5898241253,2036719,59198,48173,11025,69894,54032,15862,52,55,-3,9,5,4,-1,43,19,24,-1,7,4,3,0,0,0,0,-1,0,2,-2,1,1,0,1,1,0,1,0,0,0,0,1,-1,3,0,3,0,0,0,0,0,0,1,0,1
5897974188,1938224,58207,48494,9713,61595,57148,4447,62,54,8,13,11,2,-1,42,25,17,1,7,2,5,1,1,0,1,-1,0,1,-1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5897052722,1909817,56513,41931,14582,67811,52480,15331,59,89,-30,15,15,0,1,28,10,18,1,7,2,5,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,-1,0,0,0,2,0,2,0,0,0,0,0,1
5896770734,2372383,55691,53358,2333,63888,65309,-1421,63,62,1,18,14,4,-1,32,36,-4,1,6,4,2,0,0,0,0,1,1,0,1,-1,0,1,-1,0,0,0,0,1,-1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0
5896463113,2040988,55674,56619,-945,64172,70731,-6559,34,41,-7,12,5,7,-1,28,27,1,1,8,6,2,1,2,1,1,1,1,0,1,-1,0,1,-1,2,0,2,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5896263155,2510911,56255,52662,3593,64225,58921,5304,41,42,-1,10,4,6,-1,39,27,12,-1,7,4,3,1,1,0,1,-1,0,2,-2,0,0,0,0,0,1,-1,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1
5895637861,2332234,59361,52772,6589,70619,59938,10681,38,45,-7,12,15,-3,-1,42,28,14,-1,5,7,-2,-1,0,1,-1,1,1,1,0,0,0,0,0,0,0,0,0,2,-2,0,1,-1,0,0,0,0,1,-1,0,-1,0,0,0,0
5895536307,2860615,55839,54448,1391,66624,61458,5166,52,61,-9,71,17,54,-1,38,21,17,-1,5,8,-3,1,1,0,1,-1,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,2,1,1,0,0,0,0,0,1
5895447871,2003820,50403,53700,-3297,60471,61559,-1088,59,70,-11,13,4,9,-1,22,35,-13,-1,3,5,-2,-1,0,2,-2,-1,0,2,-2,0,0,0,0,1,0,1,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5894815023,2235489,49659,50691,-1032,56044,57251,-1207,50,60,-10,7,9,-2,-1,18,22,-4,-1,4,4,0,1,1,0,1,-1,0,2,-2,0,0,0,0,0,1,-1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
